Test_Type,Parameter_Value,Parameter_Unit,Time_ms
Test_1_FileSize,5071.0,KB,3981.7188
Test_1_FileSize,5072.0,KB,3982.5000
Test_1_FileSize,5073.0,KB,3983.2812
Test_1_FileSize,5074.0,KB,3984.0625
Test_1_FileSize,5075.0,KB,3984.8438
Test_1_FileSize,5076.0,KB,3985.6250
Test_1_FileSize,5077.0,KB,3986.4062
Test_1_FileSize,5078.0,KB,3987.1875
Test_1_FileSize,5079.0,KB,3987.9688
Test_1_FileSize,5080.0,KB,3988.7500
Test_1_FileSize,5081.0,KB,3989.5312
Test_1_FileSize,5082.0,KB,3990.3125
Test_1_FileSize,5083.0,KB,3991.0938
Test_1_FileSize,5084.0,KB,3991.8750
Test_1_FileSize,5085.0,KB,3992.6562
Test_1_FileSize,5086.0,KB,3993.4375
Test_1_FileSize,5087.0,KB,3994.2188
Test_1_FileSize,5088.0,KB,3995.0000
Test_1_FileSize,5089.0,KB,3995.7812
Test_1_FileSize,5090.0,KB,3996.5625
Test_1_FileSize,5091.0,KB,3997.3438
Test_1_FileSize,5092.0,KB,3998.1250
Test_1_FileSize,5093.0,KB,3998.9062
Test_1_FileSize,5094.0,KB,3999.6875
Test_1_FileSize,5095.0,KB,4000.4687
Test_1_FileSize,5096.0,KB,4001.2500
Test_1_FileSize,5097.0,KB,4002.0312
Test_1_FileSize,5098.0,KB,4002.8125
Test_1_FileSize,5099.0,KB,4003.5937
Test_1_FileSize,5100.0,KB,4004.3750
Test_1_FileSize,5101.0,KB,4005.1562
Test_1_FileSize,5102.0,KB,4005.9375
Test_1_FileSize,5103.0,KB,4006.7188
Test_1_FileSize,5104.0,KB,4007.5000
Test_1_FileSize,5105.0,KB,4008.2812
Test_1_FileSize,5106.0,KB,4009.0625
Test_1_FileSize,5107.0,KB,4009.8438
Test_1_FileSize,5108.0,KB,4010.6250
Test_1_FileSize,5109.0,KB,4011.4062
Test_1_FileSize,5110.0,KB,4012.1875
Test_1_FileSize,5111.0,KB,4012.9687
Test_1_FileSize,5112.0,KB,4013.7500
Test_1_FileSize,5113.0,KB,4014.5312
Test_1_FileSize,5114.0,KB,4015.3125
Test_1_FileSize,5115.0,KB,4016.0937
Test_1_FileSize,5116.0,KB,4016.8750
Test_1_FileSize,5117.0,KB,4017.6562
Test_1_FileSize,5118.0,KB,4018.4375
Test_1_FileSize,5119.0,KB,4019.2187
Test_1_FileSize,5120.0,KB,4020.0000
Test_1_FileSize,5121.0,KB,4020.7812
Test_1_FileSize,5122.0,KB,4021.5625
Test_1_FileSize,5123.0,KB,4022.3437
Test_1_FileSize,5124.0,KB,4023.1250
Test_1_FileSize,5125.0,KB,4023.9062
Test_1_FileSize,5126.0,KB,4024.6875
Test_1_FileSize,5127.0,KB,4025.4688
Test_1_FileSize,5128.0,KB,4026.2500
Test_1_FileSize,5129.0,KB,4027.0312
Test_1_FileSize,5130.0,KB,4027.8125
Test_1_FileSize,5131.0,KB,4028.5937
Test_1_FileSize,5132.0,KB,4029.3750
Test_1_FileSize,5133.0,KB,4030.1562
Test_1_FileSize,5134.0,KB,4030.9375
Test_1_FileSize,5135.0,KB,4031.7187
Test_1_FileSize,5136.0,KB,4032.5000
Test_1_FileSize,5137.0,KB,4033.2812
Test_1_FileSize,5138.0,KB,4034.0625
Test_1_FileSize,5139.0,KB,4034.8437
Test_1_FileSize,5140.0,KB,4035.6250
Test_1_FileSize,5141.0,KB,4036.4062
Test_1_FileSize,5142.0,KB,4037.1875
Test_1_FileSize,5143.0,KB,4037.9687
Test_1_FileSize,5144.0,KB,4038.7500
Test_1_FileSize,5145.0,KB,4039.5312
Test_1_FileSize,5146.0,KB,4040.3125
Test_1_FileSize,5147.0,KB,4041.0938
Test_1_FileSize,5148.0,KB,4041.8750
Test_1_FileSize,5149.0,KB,4042.6562
Test_1_FileSize,5150.0,KB,4043.4375
Test_1_FileSize,5151.0,KB,4044.2187
Test_1_FileSize,5152.0,KB,4045.0000
Test_1_FileSize,5153.0,KB,4045.7812
Test_1_FileSize,5154.0,KB,4046.5625
Test_1_FileSize,5155.0,KB,4047.3437
Test_1_FileSize,5156.0,KB,4048.1250
Test_1_FileSize,5157.0,KB,4048.9062
Test_1_FileSize,5158.0,KB,4049.6875
Test_1_FileSize,5159.0,KB,4050.4687
Test_1_FileSize,5160.0,KB,4051.2500
Test_1_FileSize,5161.0,KB,4052.0312
Test_1_FileSize,5162.0,KB,4052.8125
Test_1_FileSize,5163.0,KB,4053.5937
Test_1_FileSize,5164.0,KB,4054.3750
Test_1_FileSize,5165.0,KB,4055.1562
Test_1_FileSize,5166.0,KB,4055.9375
Test_1_FileSize,5167.0,KB,4056.7188
Test_1_FileSize,5168.0,KB,4057.5000
Test_1_FileSize,5169.0,KB,4058.2812
Test_1_FileSize,5170.0,KB,4059.0625
Test_1_FileSize,5171.0,KB,4059.8437
Test_1_FileSize,5172.0,KB,4060.6250
Test_1_FileSize,5173.0,KB,4061.4062
Test_1_FileSize,5174.0,KB,4062.1875
Test_1_FileSize,5175.0,KB,4062.9687
Test_1_FileSize,5176.0,KB,4063.7500
Test_1_FileSize,5177.0,KB,4064.5312
Test_1_FileSize,5178.0,KB,4065.3125
Test_1_FileSize,5179.0,KB,4066.0937
Test_1_FileSize,5180.0,KB,4066.8750
Test_1_FileSize,5181.0,KB,4067.6562
Test_1_FileSize,5182.0,KB,4068.4375
Test_1_FileSize,5183.0,KB,4069.2187
Test_1_FileSize,5184.0,KB,4070.0000
Test_1_FileSize,5185.0,KB,4070.7812
Test_1_FileSize,5186.0,KB,4071.5625
Test_1_FileSize,5187.0,KB,4072.3438
Test_1_FileSize,5188.0,KB,4073.1250
Test_1_FileSize,5189.0,KB,4073.9062
Test_1_FileSize,5190.0,KB,4074.6875
Test_1_FileSize,5191.0,KB,4075.4687
Test_1_FileSize,5192.0,KB,4076.2500
Test_1_FileSize,5193.0,KB,4077.0312
Test_1_FileSize,5194.0,KB,4077.8125
Test_1_FileSize,5195.0,KB,4078.5937
Test_1_FileSize,5196.0,KB,4079.3750
Test_1_FileSize,5197.0,KB,4080.1562
Test_1_FileSize,5198.0,KB,4080.9375
Test_1_FileSize,5199.0,KB,4081.7187
Test_1_FileSize,5200.0,KB,4082.5000
Test_1_FileSize,5201.0,KB,4083.2812
Test_1_FileSize,5202.0,KB,4084.0625
Test_1_FileSize,5203.0,KB,4084.8437
Test_1_FileSize,5204.0,KB,4085.6250
Test_1_FileSize,5205.0,KB,4086.4062
Test_1_FileSize,5206.0,KB,4087.1875
Test_1_FileSize,5207.0,KB,4087.9688
Test_1_FileSize,5208.0,KB,4088.7500
Test_1_FileSize,5209.0,KB,4089.5312
Test_1_FileSize,5210.0,KB,4090.3125
Test_1_FileSize,5211.0,KB,4091.0937
Test_1_FileSize,5212.0,KB,4091.8750
Test_1_FileSize,5213.0,KB,4092.6562
Test_1_FileSize,5214.0,KB,4093.4375
Test_1_FileSize,5215.0,KB,4094.2187
Test_1_FileSize,5216.0,KB,4095.0000
Test_1_FileSize,5217.0,KB,4095.7812
Test_1_FileSize,5218.0,KB,4096.5625
Test_1_FileSize,5219.0,KB,4097.3437
Test_1_FileSize,5220.0,KB,4098.1250
Test_1_FileSize,5221.0,KB,4098.9062
Test_1_FileSize,5222.0,KB,4099.6875
Test_1_FileSize,5223.0,KB,4100.4687
Test_1_FileSize,5224.0,KB,4101.2500
Test_1_FileSize,5225.0,KB,4102.0312
Test_1_FileSize,5226.0,KB,4102.8125
Test_1_FileSize,5227.0,KB,4103.5938
Test_1_FileSize,5228.0,KB,4104.3750
Test_1_FileSize,5229.0,KB,4105.1562
Test_1_FileSize,5230.0,KB,4105.9375
Test_1_FileSize,5231.0,KB,4106.7188
Test_1_FileSize,5232.0,KB,4107.5000
Test_1_FileSize,5233.0,KB,4108.2812
Test_1_FileSize,5234.0,KB,4109.0625
Test_1_FileSize,5235.0,KB,4109.8438
Test_1_FileSize,5236.0,KB,4110.6250
Test_1_FileSize,5237.0,KB,4111.4062
Test_1_FileSize,5238.0,KB,4112.1875
Test_1_FileSize,5239.0,KB,4112.9687
Test_1_FileSize,5240.0,KB,4113.7500
Test_1_FileSize,5241.0,KB,4114.5312
Test_1_FileSize,5242.0,KB,4115.3125
Test_1_FileSize,5243.0,KB,4116.0937
Test_1_FileSize,5244.0,KB,4116.8750
Test_1_FileSize,5245.0,KB,4117.6562
Test_1_FileSize,5246.0,KB,4118.4375
Test_1_FileSize,5247.0,KB,4119.2188
Test_1_FileSize,5248.0,KB,4120.0000
Test_1_FileSize,5249.0,KB,4120.7812
Test_1_FileSize,5250.0,KB,4121.5625
Test_1_FileSize,5251.0,KB,4122.3438
Test_1_FileSize,5252.0,KB,4123.1250
Test_1_FileSize,5253.0,KB,4123.9062
Test_1_FileSize,5254.0,KB,4124.6875
Test_1_FileSize,5255.0,KB,4125.4688
Test_1_FileSize,5256.0,KB,4126.2500
Test_1_FileSize,5257.0,KB,4127.0312
Test_1_FileSize,5258.0,KB,4127.8125
Test_1_FileSize,5259.0,KB,4128.5937
Test_1_FileSize,5260.0,KB,4129.3750
Test_1_FileSize,5261.0,KB,4130.1562
Test_1_FileSize,5262.0,KB,4130.9375
Test_1_FileSize,5263.0,KB,4131.7187
Test_1_FileSize,5264.0,KB,4132.5000
Test_1_FileSize,5265.0,KB,4133.2812
Test_1_FileSize,5266.0,KB,4134.0625
Test_1_FileSize,5267.0,KB,4134.8438
Test_1_FileSize,5268.0,KB,4135.6250
Test_1_FileSize,5269.0,KB,4136.4062
Test_1_FileSize,5270.0,KB,4137.1875
Test_1_FileSize,5271.0,KB,4137.9688
Test_1_FileSize,5272.0,KB,4138.7500
Test_1_FileSize,5273.0,KB,4139.5312
Test_1_FileSize,5274.0,KB,4140.3125
Test_1_FileSize,5275.0,KB,4141.0938
Test_1_FileSize,5276.0,KB,4141.8750
Test_1_FileSize,5277.0,KB,4142.6562
Test_1_FileSize,5278.0,KB,4143.4375
Test_1_FileSize,5279.0,KB,4144.2187
Test_1_FileSize,5280.0,KB,4145.0000
Test_1_FileSize,5281.0,KB,4145.7812
Test_1_FileSize,5282.0,KB,4146.5625
Test_1_FileSize,5283.0,KB,4147.3437
Test_1_FileSize,5284.0,KB,4148.1250
Test_1_FileSize,5285.0,KB,4148.9062
Test_1_FileSize,5286.0,KB,4149.6875
Test_1_FileSize,5287.0,KB,4150.4688
Test_1_FileSize,5288.0,KB,4151.2500
Test_1_FileSize,5289.0,KB,4152.0312
Test_1_FileSize,5290.0,KB,4152.8125
Test_1_FileSize,5291.0,KB,4153.5938
Test_1_FileSize,5292.0,KB,4154.3750
Test_1_FileSize,5293.0,KB,4155.1562
Test_1_FileSize,5294.0,KB,4155.9375
Test_1_FileSize,5295.0,KB,4156.7188
Test_1_FileSize,5296.0,KB,4157.5000
Test_1_FileSize,5297.0,KB,4158.2812
Test_1_FileSize,5298.0,KB,4159.0625
Test_1_FileSize,5299.0,KB,4159.8437
Test_1_FileSize,5300.0,KB,4160.6250
Test_1_FileSize,5301.0,KB,4161.4062
Test_1_FileSize,5302.0,KB,4162.1875
Test_1_FileSize,5303.0,KB,4162.9687
Test_1_FileSize,5304.0,KB,4163.7500
Test_1_FileSize,5305.0,KB,4164.5312
Test_1_FileSize,5306.0,KB,4165.3125
Test_1_FileSize,5307.0,KB,4166.0938
Test_1_FileSize,5308.0,KB,4166.8750
Test_1_FileSize,5309.0,KB,4167.6562
Test_1_FileSize,5310.0,KB,4168.4375
Test_1_FileSize,5311.0,KB,4169.2188
Test_1_FileSize,5312.0,KB,4170.0000
Test_1_FileSize,5313.0,KB,4170.7812
Test_1_FileSize,5314.0,KB,4171.5625
Test_1_FileSize,5315.0,KB,4172.3438
Test_1_FileSize,5316.0,KB,4173.1250
Test_1_FileSize,5317.0,KB,4173.9062
Test_1_FileSize,5318.0,KB,4174.6875
Test_1_FileSize,5319.0,KB,4175.4687
Test_1_FileSize,5320.0,KB,4176.2500
Test_1_FileSize,5321.0,KB,4177.0312
Test_1_FileSize,5322.0,KB,4177.8125
Test_1_FileSize,5323.0,KB,4178.5937
Test_1_FileSize,5324.0,KB,4179.3750
Test_1_FileSize,5325.0,KB,4180.1562
Test_1_FileSize,5326.0,KB,4180.9375
Test_1_FileSize,5327.0,KB,4181.7188
Test_1_FileSize,5328.0,KB,4182.5000
Test_1_FileSize,5329.0,KB,4183.2812
Test_1_FileSize,5330.0,KB,4184.0625
Test_1_FileSize,5331.0,KB,4184.8438
Test_1_FileSize,5332.0,KB,4185.6250
Test_1_FileSize,5333.0,KB,4186.4062
Test_1_FileSize,5334.0,KB,4187.1875
Test_1_FileSize,5335.0,KB,4187.9688
Test_1_FileSize,5336.0,KB,4188.7500
Test_1_FileSize,5337.0,KB,4189.5312
Test_1_FileSize,5338.0,KB,4190.3125
Test_1_FileSize,5339.0,KB,4191.0937
Test_1_FileSize,5340.0,KB,4191.8750
Test_1_FileSize,5341.0,KB,4192.6562
Test_1_FileSize,5342.0,KB,4193.4375
Test_1_FileSize,5343.0,KB,4194.2187
Test_1_FileSize,5344.0,KB,4195.0000
Test_1_FileSize,5345.0,KB,4195.7812
Test_1_FileSize,5346.0,KB,4196.5625
Test_1_FileSize,5347.0,KB,4197.3438
Test_1_FileSize,5348.0,KB,4198.1250
Test_1_FileSize,5349.0,KB,4198.9062
Test_1_FileSize,5350.0,KB,4199.6875
Test_1_FileSize,5351.0,KB,4200.4688
Test_1_FileSize,5352.0,KB,4201.2500
Test_1_FileSize,5353.0,KB,4202.0312
Test_1_FileSize,5354.0,KB,4202.8125
Test_1_FileSize,5355.0,KB,4203.5938
Test_1_FileSize,5356.0,KB,4204.3750
Test_1_FileSize,5357.0,KB,4205.1562
Test_1_FileSize,5358.0,KB,4205.9375
Test_1_FileSize,5359.0,KB,4206.7187
Test_1_FileSize,5360.0,KB,4207.5000
Test_1_FileSize,5361.0,KB,4208.2812
Test_1_FileSize,5362.0,KB,4209.0625
Test_1_FileSize,5363.0,KB,4209.8437
Test_1_FileSize,5364.0,KB,4210.6250
Test_1_FileSize,5365.0,KB,4211.4062
Test_1_FileSize,5366.0,KB,4212.1875
Test_1_FileSize,5367.0,KB,4212.9688
Test_1_FileSize,5368.0,KB,4213.7500
Test_1_FileSize,5369.0,KB,4214.5312
Test_1_FileSize,5370.0,KB,4215.3125
Test_1_FileSize,5371.0,KB,4216.0938
Test_1_FileSize,5372.0,KB,4216.8750
Test_1_FileSize,5373.0,KB,4217.6562
Test_1_FileSize,5374.0,KB,4218.4375
Test_1_FileSize,5375.0,KB,4219.2188
Test_1_FileSize,5376.0,KB,4220.0000
Test_1_FileSize,5377.0,KB,4220.7812
Test_1_FileSize,5378.0,KB,4221.5625
Test_1_FileSize,5379.0,KB,4222.3437
Test_1_FileSize,5380.0,KB,4223.1250
Test_1_FileSize,5381.0,KB,4223.9062
Test_1_FileSize,5382.0,KB,4224.6875
Test_1_FileSize,5383.0,KB,4225.4687
Test_1_FileSize,5384.0,KB,4226.2500
Test_1_FileSize,5385.0,KB,4227.0312
Test_1_FileSize,5386.0,KB,4227.8125
Test_1_FileSize,5387.0,KB,4228.5938
Test_1_FileSize,5388.0,KB,4229.3750
Test_1_FileSize,5389.0,KB,4230.1562
Test_1_FileSize,5390.0,KB,4230.9375
Test_1_FileSize,5391.0,KB,4231.7188
Test_1_FileSize,5392.0,KB,4232.5000
Test_1_FileSize,5393.0,KB,4233.2812
Test_1_FileSize,5394.0,KB,4234.0625
Test_1_FileSize,5395.0,KB,4234.8438
Test_1_FileSize,5396.0,KB,4235.6250
Test_1_FileSize,5397.0,KB,4236.4062
Test_1_FileSize,5398.0,KB,4237.1875
Test_1_FileSize,5399.0,KB,4237.9687
Test_1_FileSize,5400.0,KB,4238.7500
Test_1_FileSize,5401.0,KB,4239.5312
Test_1_FileSize,5402.0,KB,4240.3125
Test_1_FileSize,5403.0,KB,4241.0937
Test_1_FileSize,5404.0,KB,4241.8750
Test_1_FileSize,5405.0,KB,4242.6562
Test_1_FileSize,5406.0,KB,4243.4375
Test_1_FileSize,5407.0,KB,4244.2188
Test_1_FileSize,5408.0,KB,4245.0000
Test_1_FileSize,5409.0,KB,4245.7812
Test_1_FileSize,5410.0,KB,4246.5625
Test_1_FileSize,5411.0,KB,4247.3438
Test_1_FileSize,5412.0,KB,4248.1250
Test_1_FileSize,5413.0,KB,4248.9062
Test_1_FileSize,5414.0,KB,4249.6875
Test_1_FileSize,5415.0,KB,4250.4688
Test_1_FileSize,5416.0,KB,4251.2500
Test_1_FileSize,5417.0,KB,4252.0312
Test_1_FileSize,5418.0,KB,4252.8125
Test_1_FileSize,5419.0,KB,4253.5937
Test_1_FileSize,5420.0,KB,4254.3750
Test_1_FileSize,5421.0,KB,4255.1562
Test_1_FileSize,5422.0,KB,4255.9375
Test_1_FileSize,5423.0,KB,4256.7187
Test_1_FileSize,5424.0,KB,4257.5000
Test_1_FileSize,5425.0,KB,4258.2812
Test_1_FileSize,5426.0,KB,4259.0625
Test_1_FileSize,5427.0,KB,4259.8438
Test_1_FileSize,5428.0,KB,4260.6250
Test_1_FileSize,5429.0,KB,4261.4062
Test_1_FileSize,5430.0,KB,4262.1875
Test_1_FileSize,5431.0,KB,4262.9688
Test_1_FileSize,5432.0,KB,4263.7500
Test_1_FileSize,5433.0,KB,4264.5312
Test_1_FileSize,5434.0,KB,4265.3125
Test_1_FileSize,5435.0,KB,4266.0938
Test_1_FileSize,5436.0,KB,4266.8750
Test_1_FileSize,5437.0,KB,4267.6562
Test_1_FileSize,5438.0,KB,4268.4375
Test_1_FileSize,5439.0,KB,4269.2187
Test_1_FileSize,5440.0,KB,4270.0000
Test_1_FileSize,5441.0,KB,4270.7812
Test_1_FileSize,5442.0,KB,4271.5625
Test_1_FileSize,5443.0,KB,4272.3437
Test_1_FileSize,5444.0,KB,4273.1250
Test_1_FileSize,5445.0,KB,4273.9062
Test_1_FileSize,5446.0,KB,4274.6875
Test_1_FileSize,5447.0,KB,4275.4688
Test_1_FileSize,5448.0,KB,4276.2500
Test_1_FileSize,5449.0,KB,4277.0312
Test_1_FileSize,5450.0,KB,4277.8125
Test_1_FileSize,5451.0,KB,4278.5938
Test_1_FileSize,5452.0,KB,4279.3750
Test_1_FileSize,5453.0,KB,4280.1562
Test_1_FileSize,5454.0,KB,4280.9375
Test_1_FileSize,5455.0,KB,4281.7188
Test_1_FileSize,5456.0,KB,4282.5000
Test_1_FileSize,5457.0,KB,4283.2812
Test_1_FileSize,5458.0,KB,4284.0625
Test_1_FileSize,5459.0,KB,4284.8437
Test_1_FileSize,5460.0,KB,4285.6250
Test_1_FileSize,5461.0,KB,4286.4062
Test_1_FileSize,5462.0,KB,4287.1875
Test_1_FileSize,5463.0,KB,4287.9687
Test_1_FileSize,5464.0,KB,4288.7500
Test_1_FileSize,5465.0,KB,4289.5312
Test_1_FileSize,5466.0,KB,4290.3125
Test_1_FileSize,5467.0,KB,4291.0938
Test_1_FileSize,5468.0,KB,4291.8750
Test_1_FileSize,5469.0,KB,4292.6562
Test_1_FileSize,5470.0,KB,4293.4375
Test_1_FileSize,5471.0,KB,4294.2188
Test_1_FileSize,5472.0,KB,4295.0000
Test_1_FileSize,5473.0,KB,4295.7812
Test_1_FileSize,5474.0,KB,4296.5625
Test_1_FileSize,5475.0,KB,4297.3438
Test_1_FileSize,5476.0,KB,4298.1250
Test_1_FileSize,5477.0,KB,4298.9062
Test_1_FileSize,5478.0,KB,4299.6875
Test_1_FileSize,5479.0,KB,4300.4687
Test_1_FileSize,5480.0,KB,4301.2500
Test_1_FileSize,5481.0,KB,4302.0312
Test_1_FileSize,5482.0,KB,4302.8125
Test_1_FileSize,5483.0,KB,4303.5937
Test_1_FileSize,5484.0,KB,4304.3750
Test_1_FileSize,5485.0,KB,4305.1562
Test_1_FileSize,5486.0,KB,4305.9375
Test_1_FileSize,5487.0,KB,4306.7188
Test_1_FileSize,5488.0,KB,4307.5000
Test_1_FileSize,5489.0,KB,4308.2812
Test_1_FileSize,5490.0,KB,4309.0625
Test_1_FileSize,5491.0,KB,4309.8438
Test_1_FileSize,5492.0,KB,4310.6250
Test_1_FileSize,5493.0,KB,4311.4062
Test_1_FileSize,5494.0,KB,4312.1875
Test_1_FileSize,5495.0,KB,4312.9688
Test_1_FileSize,5496.0,KB,4313.7500
Test_1_FileSize,5497.0,KB,4314.5312
Test_1_FileSize,5498.0,KB,4315.3125
Test_1_FileSize,5499.0,KB,4316.0937
Test_1_FileSize,5500.0,KB,4316.8750
Test_1_FileSize,5501.0,KB,4317.6562
Test_1_FileSize,5502.0,KB,4318.4375
Test_1_FileSize,5503.0,KB,4319.2187
Test_1_FileSize,5504.0,KB,4320.0000
Test_1_FileSize,5505.0,KB,4320.7812
Test_1_FileSize,5506.0,KB,4321.5625
Test_1_FileSize,5507.0,KB,4322.3438
Test_1_FileSize,5508.0,KB,4323.1250
Test_1_FileSize,5509.0,KB,4323.9062
Test_1_FileSize,5510.0,KB,4324.6875
Test_1_FileSize,5511.0,KB,4325.4688
Test_1_FileSize,5512.0,KB,4326.2500
Test_1_FileSize,5513.0,KB,4327.0312
Test_1_FileSize,5514.0,KB,4327.8125
Test_1_FileSize,5515.0,KB,4328.5938
Test_1_FileSize,5516.0,KB,4329.3750
Test_1_FileSize,5517.0,KB,4330.1562
Test_1_FileSize,5518.0,KB,4330.9375
Test_1_FileSize,5519.0,KB,4331.7187
Test_1_FileSize,5520.0,KB,4332.5000
Test_1_FileSize,5521.0,KB,4333.2812
Test_1_FileSize,5522.0,KB,4334.0625
Test_1_FileSize,5523.0,KB,4334.8437
Test_1_FileSize,5524.0,KB,4335.6250
Test_1_FileSize,5525.0,KB,4336.4062
Test_1_FileSize,5526.0,KB,4337.1875
Test_1_FileSize,5527.0,KB,4337.9688
Test_1_FileSize,5528.0,KB,4338.7500
Test_1_FileSize,5529.0,KB,4339.5312
Test_1_FileSize,5530.0,KB,4340.3125
Test_1_FileSize,5531.0,KB,4341.0938
Test_1_FileSize,5532.0,KB,4341.8750
Test_1_FileSize,5533.0,KB,4342.6562
Test_1_FileSize,5534.0,KB,4343.4375
Test_1_FileSize,5535.0,KB,4344.2188
Test_1_FileSize,5536.0,KB,4345.0000
Test_1_FileSize,5537.0,KB,4345.7812
Test_1_FileSize,5538.0,KB,4346.5625
Test_1_FileSize,5539.0,KB,4347.3437
Test_1_FileSize,5540.0,KB,4348.1250
Test_1_FileSize,5541.0,KB,4348.9062
Test_1_FileSize,5542.0,KB,4349.6875
Test_1_FileSize,5543.0,KB,4350.4687
Test_1_FileSize,5544.0,KB,4351.2500
Test_1_FileSize,5545.0,KB,4352.0312
Test_1_FileSize,5546.0,KB,4352.8125
Test_1_FileSize,5547.0,KB,4353.5938
Test_1_FileSize,5548.0,KB,4354.3750
Test_1_FileSize,5549.0,KB,4355.1562
Test_1_FileSize,5550.0,KB,4355.9375
Test_1_FileSize,5551.0,KB,4356.7188
Test_1_FileSize,5552.0,KB,4357.5000
Test_1_FileSize,5553.0,KB,4358.2812
Test_1_FileSize,5554.0,KB,4359.0625
Test_1_FileSize,5555.0,KB,4359.8438
Test_1_FileSize,5556.0,KB,4360.6250
Test_1_FileSize,5557.0,KB,4361.4062
Test_1_FileSize,5558.0,KB,4362.1875
Test_1_FileSize,5559.0,KB,4362.9687
Test_1_FileSize,5560.0,KB,4363.7500
Test_1_FileSize,5561.0,KB,4364.5312
Test_1_FileSize,5562.0,KB,4365.3125
Test_1_FileSize,5563.0,KB,4366.0937
Test_1_FileSize,5564.0,KB,4366.8750
Test_1_FileSize,5565.0,KB,4367.6562
Test_1_FileSize,5566.0,KB,4368.4375
Test_1_FileSize,5567.0,KB,4369.2188
Test_1_FileSize,5568.0,KB,4370.0000
Test_1_FileSize,5569.0,KB,4370.7812
Test_1_FileSize,5570.0,KB,4371.5625
Test_1_FileSize,5571.0,KB,4372.3438
Test_1_FileSize,5572.0,KB,4373.1250
Test_1_FileSize,5573.0,KB,4373.9062
Test_1_FileSize,5574.0,KB,4374.6875
Test_1_FileSize,5575.0,KB,4375.4688
Test_1_FileSize,5576.0,KB,4376.2500
Test_1_FileSize,5577.0,KB,4377.0312
Test_1_FileSize,5578.0,KB,4377.8125
Test_1_FileSize,5579.0,KB,4378.5937
Test_1_FileSize,5580.0,KB,4379.3750
Test_1_FileSize,5581.0,KB,4380.1562
Test_1_FileSize,5582.0,KB,4380.9375
Test_1_FileSize,5583.0,KB,4381.7187
Test_1_FileSize,5584.0,KB,4382.5000
Test_1_FileSize,5585.0,KB,4383.2812
Test_1_FileSize,5586.0,KB,4384.0625
Test_1_FileSize,5587.0,KB,4384.8438
Test_1_FileSize,5588.0,KB,4385.6250
Test_1_FileSize,5589.0,KB,4386.4062
Test_1_FileSize,5590.0,KB,4387.1875
Test_1_FileSize,5591.0,KB,4387.9688
Test_1_FileSize,5592.0,KB,4388.7500
Test_1_FileSize,5593.0,KB,4389.5312
Test_1_FileSize,5594.0,KB,4390.3125
Test_1_FileSize,5595.0,KB,4391.0938
Test_1_FileSize,5596.0,KB,4391.8750
Test_1_FileSize,5597.0,KB,4392.6562
Test_1_FileSize,5598.0,KB,4393.4375
Test_1_FileSize,5599.0,KB,4394.2187
Test_1_FileSize,5600.0,KB,4395.0000
Test_1_FileSize,5601.0,KB,4395.7812
Test_1_FileSize,5602.0,KB,4396.5625
Test_1_FileSize,5603.0,KB,4397.3437
Test_1_FileSize,5604.0,KB,4398.1250
Test_1_FileSize,5605.0,KB,4398.9062
Test_1_FileSize,5606.0,KB,4399.6875
Test_1_FileSize,5607.0,KB,4400.4688
Test_1_FileSize,5608.0,KB,4401.2500
Test_1_FileSize,5609.0,KB,4402.0312
Test_1_FileSize,5610.0,KB,4402.8125
Test_1_FileSize,5611.0,KB,4403.5938
Test_1_FileSize,5612.0,KB,4404.3750
Test_1_FileSize,5613.0,KB,4405.1562
Test_1_FileSize,5614.0,KB,4405.9375
Test_1_FileSize,5615.0,KB,4406.7188
Test_1_FileSize,5616.0,KB,4407.5000
Test_1_FileSize,5617.0,KB,4408.2812
Test_1_FileSize,5618.0,KB,4409.0625
Test_1_FileSize,5619.0,KB,4409.8437
Test_1_FileSize,5620.0,KB,4410.6250
Test_1_FileSize,5621.0,KB,4411.4062
Test_1_FileSize,5622.0,KB,4412.1875
Test_1_FileSize,5623.0,KB,4412.9687
Test_1_FileSize,5624.0,KB,4413.7500
Test_1_FileSize,5625.0,KB,4414.5312
Test_1_FileSize,5626.0,KB,4415.3125
Test_1_FileSize,5627.0,KB,4416.0938
Test_1_FileSize,5628.0,KB,4416.8750
Test_1_FileSize,5629.0,KB,4417.6562
Test_1_FileSize,5630.0,KB,4418.4375
Test_1_FileSize,5631.0,KB,4419.2188
Test_1_FileSize,5632.0,KB,4420.0000
Test_1_FileSize,5633.0,KB,4420.7812
Test_1_FileSize,5634.0,KB,4421.5625
Test_1_FileSize,5635.0,KB,4422.3438
Test_1_FileSize,5636.0,KB,4423.1250
Test_1_FileSize,5637.0,KB,4423.9062
Test_1_FileSize,5638.0,KB,4424.6875
Test_1_FileSize,5639.0,KB,4425.4687
Test_1_FileSize,5640.0,KB,4426.2500
Test_1_FileSize,5641.0,KB,4427.0312
Test_1_FileSize,5642.0,KB,4427.8125
Test_1_FileSize,5643.0,KB,4428.5937
Test_1_FileSize,5644.0,KB,4429.3750
Test_1_FileSize,5645.0,KB,4430.1562
Test_1_FileSize,5646.0,KB,4430.9375
Test_1_FileSize,5647.0,KB,4431.7188
Test_1_FileSize,5648.0,KB,4432.5000
Test_1_FileSize,5649.0,KB,4433.2812
Test_1_FileSize,5650.0,KB,4434.0625
Test_1_FileSize,5651.0,KB,4434.8438
Test_1_FileSize,5652.0,KB,4435.6250
